Prediction,Store,Date
9245.126,29,2015-08-24
9317.851,29,2015-08-25
8072.5005,29,2015-08-26
7792.579,29,2015-08-27
10419.526,29,2015-08-28
6897.164,29,2015-08-29
366.03616,29,2015-08-30
14037.809,29,2015-08-31
12251.253,29,2015-09-01
12186.983,29,2015-09-02
11243.272,29,2015-09-03
15696.58,29,2015-09-04
8482.8,29,2015-09-05
486.11633,29,2015-09-06
10119.292,29,2015-09-07
8241.753,29,2015-09-08
7823.021,29,2015-09-09
8220.53,29,2015-09-10
10020.0625,29,2015-09-11
11500.957,29,2015-09-12
660.9646,29,2015-09-13
12891.608,29,2015-09-14
12837.3955,29,2015-09-15
13335.615,29,2015-09-16
12586.37,29,2015-09-17
3318.427,30,2015-08-01
190.21436,30,2015-08-02
5870.175,30,2015-08-03
5607.0117,30,2015-08-04
4911.308,30,2015-08-05
5147.6294,30,2015-08-06
4747.0547,30,2015-08-07
3794.3467,30,2015-08-08
174.89905,30,2015-08-09
3872.824,30,2015-08-10
3369.2515,30,2015-08-11
4368.549,30,2015-08-12
4519.5327,30,2015-08-13
5125.283,30,2015-08-14
4159.0454,30,2015-08-15
415.05096,30,2015-08-16
7839.6387,30,2015-08-17
8076.689,30,2015-08-18
8423.843,30,2015-08-19
7705.456,30,2015-08-20
9388.541,30,2015-08-21
3468.935,30,2015-08-22
95.36532,30,2015-08-23
6127.2114,30,2015-08-24
6072.0806,30,2015-08-25
6491.5825,30,2015-08-26
6075.9536,30,2015-08-27
7801.9917,30,2015-08-28
4927.039,30,2015-08-29
434.40942,30,2015-08-30
12975.775,30,2015-08-31
10840.481,30,2015-09-01
11001.133,30,2015-09-02
10701.42,30,2015-09-03
13568.401,30,2015-09-04
6473.5435,30,2015-09-05
45.561073,30,2015-09-06
6042.6074,30,2015-09-07
5355.4985,30,2015-09-08
5707.2646,30,2015-09-09
5897.2773,30,2015-09-10
7887.815,30,2015-09-11
6652.3687,30,2015-09-12
170.45589,30,2015-09-13
12233.323,30,2015-09-14
11623.966,30,2015-09-15
11233.965,30,2015-09-16
11591.796,30,2015-09-17
6107.9766,31,2015-08-01
150.35806,31,2015-08-02
8540.35,31,2015-08-03
7134.5425,31,2015-08-04
7178.2056,31,2015-08-05
7578.692,31,2015-08-06
9208.971,31,2015-08-07
6315.625,31,2015-08-08
269.37122,31,2015-08-09
5031.638,31,2015-08-10
4486.526,31,2015-08-11
4622.6787,31,2015-08-12
4910.7715,31,2015-08-13
7187.5874,31,2015-08-14
7209.1226,31,2015-08-15
448.4286,31,2015-08-16
5802.5635,31,2015-08-17
6387.186,31,2015-08-18
5649.904,31,2015-08-19
5506.4224,31,2015-08-20
8454.548,31,2015-08-21
7232.997,31,2015-08-22
400.01846,31,2015-08-23
5514.9937,31,2015-08-24
6505.05,31,2015-08-25
5639.855,31,2015-08-26
5642.9463,31,2015-08-27
8123.559,31,2015-08-28
5847.0586,31,2015-08-29
410.68417,31,2015-08-30
12582.1,31,2015-08-31
13093.757,31,2015-09-01
11445.66,31,2015-09-02
10643.057,31,2015-09-03
14023.064,31,2015-09-04
8915.024,31,2015-09-05
99.12046,31,2015-09-06
6165.944,31,2015-09-07
4841.0327,31,2015-09-08
4919.98,31,2015-09-09
6132.264,31,2015-09-10
9549.303,31,2015-09-11
8567.415,31,2015-09-12
318.94962,31,2015-09-13
13117.559,31,2015-09-14
12217.419,31,2015-09-15
11986.036,31,2015-09-16
12708.759,31,2015-09-17
2825.7,32,2015-08-01
106.93392,32,2015-08-02
6870.838,32,2015-08-03
6178.6973,32,2015-08-04
6315.2583,32,2015-08-05
6320.283,32,2015-08-06
6342.4683,32,2015-08-07
246.78569,32,2015-08-08
446.63428,32,2015-08-09
3878.0376,32,2015-08-10
3577.459,32,2015-08-11
3867.4346,32,2015-08-12
4167.2275,32,2015-08-13
5886.349,32,2015-08-14
521.4495,32,2015-08-15
381.63754,32,2015-08-16
7004.302,32,2015-08-17
6004.2915,32,2015-08-18
7353.726,32,2015-08-19
6747.996,32,2015-08-20
8150.74,32,2015-08-21
4238.1763,32,2015-08-22
774.735,32,2015-08-23
5096.254,32,2015-08-24
4915.469,32,2015-08-25
5244.862,32,2015-08-26
5383.778,32,2015-08-27
7352.875,32,2015-08-28
4497.918,32,2015-08-29
272.8127,32,2015-08-30
13908.805,32,2015-08-31
12648.318,32,2015-09-01
12602.513,32,2015-09-02
11786.727,32,2015-09-03
16419.918,32,2015-09-04
6550.332,32,2015-09-05
138.61821,32,2015-09-06
5368.1167,32,2015-09-07
5460.324,32,2015-09-08
4987.6177,32,2015-09-09
6183.8105,32,2015-09-10
9499.546,32,2015-09-11
6669.399,32,2015-09-12
316.73236,32,2015-09-13
14968.865,32,2015-09-14
13828.638,32,2015-09-15
14097.597,32,2015-09-16
13751.06,32,2015-09-17
8691.084,33,2015-08-01
63.825226,33,2015-08-02
10885.539,33,2015-08-03
10178.645,33,2015-08-04
10547.324,33,2015-08-05
10441.397,33,2015-08-06
11432.574,33,2015-08-07
9240.541,33,2015-08-08
515.3946,33,2015-08-09
8410.756,33,2015-08-10
8651.069,33,2015-08-11
7715.4287,33,2015-08-12
7501.8203,33,2015-08-13
8390.971,33,2015-08-14
9320.89,33,2015-08-15
470.56955,33,2015-08-16
7407.9937,33,2015-08-17
9390.32,33,2015-08-18
8034.2056,33,2015-08-19
7363.4453,33,2015-08-20
10565.123,33,2015-08-21
10063.927,33,2015-08-22
356.03525,33,2015-08-23
8086.426,33,2015-08-24
7592.0693,33,2015-08-25
6323.8315,33,2015-08-26
7012.569,33,2015-08-27
9424.197,33,2015-08-28
6747.502,33,2015-08-29
465.1009,33,2015-08-30
12679.495,33,2015-08-31
12123.344,33,2015-09-01
12343.857,33,2015-09-02
13013.046,33,2015-09-03
14831.887,33,2015-09-04
9027.421,33,2015-09-05
276.17975,33,2015-09-06
9165.618,33,2015-09-07
8747.826,33,2015-09-08
7559.863,33,2015-09-09
7497.2607,33,2015-09-10
10975.717,33,2015-09-11
10839.792,33,2015-09-12
357.39145,33,2015-09-13
12580.319,33,2015-09-14
13660.41,33,2015-09-15
12888.627,33,2015-09-16
12352.852,33,2015-09-17
8814.366,35,2015-08-01
-14.088985,35,2015-08-02
14378.901,35,2015-08-03
12840.193,35,2015-08-04
13078.358,35,2015-08-05
13562.168,35,2015-08-06
14667.181,35,2015-08-07
9355.28,35,2015-08-08
453.9644,35,2015-08-09
11897.371,35,2015-08-10
11389.07,35,2015-08-11
12633.259,35,2015-08-12
12393.439,35,2015-08-13
13231.806,35,2015-08-14
9541.215,35,2015-08-15
749.2834,35,2015-08-16
11586.108,35,2015-08-17
11721.165,35,2015-08-18
11851.838,35,2015-08-19
10394.714,35,2015-08-20
11745.133,35,2015-08-21
9842.1455,35,2015-08-22
449.6211,35,2015-08-23
10685.223,35,2015-08-24
11181.115,35,2015-08-25
10317.289,35,2015-08-26
8854.163,35,2015-08-27
10706.265,35,2015-08-28
9658.022,35,2015-08-29
683.45844,35,2015-08-30
16819.502,35,2015-08-31
15398.622,35,2015-09-01
14356.031,35,2015-09-02
14192.688,35,2015-09-03
21073.861,35,2015-09-04
13230.408,35,2015-09-05
544.9072,35,2015-09-06
10775.673,35,2015-09-07
10980.189,35,2015-09-08
10950.33,35,2015-09-09
10494.518,35,2015-09-10
16621.516,35,2015-09-11
13348.008,35,2015-09-12
736.1737,35,2015-09-13
15456.214,35,2015-09-14
16712.947,35,2015-09-15
16309.108,35,2015-09-16
16946.23,35,2015-09-17
11092.985,36,2015-08-01
249.275,36,2015-08-02
14627.808,36,2015-08-03
13711.166,36,2015-08-04
13838.244,36,2015-08-05
13578.735,36,2015-08-06
13475.166,36,2015-08-07
12588.136,36,2015-08-08
452.88547,36,2015-08-09
9313.493,36,2015-08-10
9949.062,36,2015-08-11
10180.59,36,2015-08-12
9314.273,36,2015-08-13
10910.566,36,2015-08-14
1345.9928,36,2015-08-15
266.3656,36,2015-08-16
11040.054,36,2015-08-17
11220.73,36,2015-08-18
9557.344,36,2015-08-19
10006.976,36,2015-08-20
11691.756,36,2015-08-21
11391.02,36,2015-08-22
327.14413,36,2015-08-23
9634.495,36,2015-08-24
10250.565,36,2015-08-25
9418.435,36,2015-08-26
8816.793,36,2015-08-27
11063.692,36,2015-08-28
8830.754,36,2015-08-29
491.38208,36,2015-08-30
13878.157,36,2015-08-31
12711.034,36,2015-09-01
10665.794,36,2015-09-02
11090.347,36,2015-09-03
15707.729,36,2015-09-04
11136.04,36,2015-09-05
514.79193,36,2015-09-06
11020.855,36,2015-09-07
10213.362,36,2015-09-08
8475.649,36,2015-09-09
8726.64,36,2015-09-10
12426.367,36,2015-09-11
12031.337,36,2015-09-12
515.33185,36,2015-09-13
13752.388,36,2015-09-14
13276.413,36,2015-09-15
11916.143,36,2015-09-16
13916.632,36,2015-09-17
6678.4717,38,2015-08-01
67.16728,38,2015-08-02
8569.738,38,2015-08-03
7202.2515,38,2015-08-04
6788.415,38,2015-08-05
7085.1978,38,2015-08-06
7856.2993,38,2015-08-07
6313.929,38,2015-08-08
278.15637,38,2015-08-09
6930.8906,38,2015-08-10
5876.5103,38,2015-08-11
5394.3887,38,2015-08-12
5156.1143,38,2015-08-13
7187.864,38,2015-08-14
7155.3457,38,2015-08-15
422.4578,38,2015-08-16
6177.4844,38,2015-08-17
7034.827,38,2015-08-18
6039.594,38,2015-08-19
5910.8477,38,2015-08-20
7132.599,38,2015-08-21
7494.035,38,2015-08-22
330.83545,38,2015-08-23
6606.48,38,2015-08-24
5447.8022,38,2015-08-25
6018.455,38,2015-08-26
5594.9224,38,2015-08-27
6780.571,38,2015-08-28
5863.082,38,2015-08-29
419.52777,38,2015-08-30
11530.926,38,2015-08-31
12792.39,38,2015-09-01
11091.895,38,2015-09-02
10044.55,38,2015-09-03
13749.159,38,2015-09-04
6972.0537,38,2015-09-05
42.79452,38,2015-09-06
8276.171,38,2015-09-07
5310.2812,38,2015-09-08
4756.79,38,2015-09-09
4330.6367,38,2015-09-10
9546.181,38,2015-09-11
8627.241,38,2015-09-12
247.09647,38,2015-09-13
11759.893,38,2015-09-14
11840.734,38,2015-09-15
11304.141,38,2015-09-16
11484.6,38,2015-09-17
3062.8606,39,2015-08-01
151.64746,39,2015-08-02
8209.763,39,2015-08-03
7669.493,39,2015-08-04
7573.594,39,2015-08-05
7729.314,39,2015-08-06
8381.119,39,2015-08-07
2709.8914,39,2015-08-08
325.5208,39,2015-08-09
3352.2793,39,2015-08-10
3115.099,39,2015-08-11
4077.6794,39,2015-08-12
4587.6313,39,2015-08-13
5626.6997,39,2015-08-14
2967.1257,39,2015-08-15
354.76242,39,2015-08-16
6042.3174,39,2015-08-17
5965.9746,39,2015-08-18
5525.147,39,2015-08-19
5713.8325,39,2015-08-20
6688.7783,39,2015-08-21
2571.1914,39,2015-08-22
329.86307,39,2015-08-23
4847.544,39,2015-08-24
5138.8403,39,2015-08-25
5692.4775,39,2015-08-26
5184.532,39,2015-08-27
5848.267,39,2015-08-28
3057.0508,39,2015-08-29
320.2569,39,2015-08-30
11766.254,39,2015-08-31
11781.757,39,2015-09-01
10824.026,39,2015-09-02
9896.042,39,2015-09-03
13166.37,39,2015-09-04
4939.5273,39,2015-09-05
-165.85953,39,2015-09-06
4326.7456,39,2015-09-07
4210.771,39,2015-09-08
4142.113,39,2015-09-09
4424.532,39,2015-09-10
8117.0005,39,2015-09-11
5164.1187,39,2015-09-12
111.565125,39,2015-09-13
11770.686,39,2015-09-14
11406.52,39,2015-09-15
10667.899,39,2015-09-16
11256.938,39,2015-09-17
4034.957,40,2015-08-01
164.2198,40,2015-08-02
6345.954,40,2015-08-03
6190.1396,40,2015-08-04
5932.5244,40,2015-08-05
5850.55,40,2015-08-06
6287.945,40,2015-08-07
5199.5728,40,2015-08-08
476.49484,40,2015-08-09
4075.9316,40,2015-08-10
3835.5356,40,2015-08-11
4550.235,40,2015-08-12
4942.6016,40,2015-08-13
6443.4995,40,2015-08-14
5875.9663,40,2015-08-15
479.25076,40,2015-08-16
7266.197,40,2015-08-17
6661.6235,40,2015-08-18
8548.067,40,2015-08-19
8617.898,40,2015-08-20
9824.911,40,2015-08-21
5001.792,40,2015-08-22
470.63205,40,2015-08-23
6294.69,40,2015-08-24
6053.655,40,2015-08-25
6174.979,40,2015-08-26
6319.0327,40,2015-08-27
7786.582,40,2015-08-28
5112.4,40,2015-08-29
586.635,40,2015-08-30
11984.303,40,2015-08-31
10554.453,40,2015-09-01
10647.516,40,2015-09-02
11013.506,40,2015-09-03
13825.779,40,2015-09-04
7326.2173,40,2015-09-05
158.1193,40,2015-09-06
6218.85,40,2015-09-07
5310.8555,40,2015-09-08
5983.533,40,2015-09-09
6229.1094,40,2015-09-10
9568.741,40,2015-09-11
8207.047,40,2015-09-12
254.2283,40,2015-09-13
12501.8,40,2015-09-14
12154.543,40,2015-09-15
12099.129,40,2015-09-16
12365.887,40,2015-09-17
6216.828,41,2015-08-01
66.4241,41,2015-08-02
7682.795,41,2015-08-03
7121.1636,41,2015-08-04
6618.0024,41,2015-08-05
7824.3423,41,2015-08-06
8342.944,41,2015-08-07
5983.4873,41,2015-08-08
476.41098,41,2015-08-09
5198.0093,41,2015-08-10
3695.527,41,2015-08-11
4031.9656,41,2015-08-12
4514.7295,41,2015-08-13
5888.181,41,2015-08-14
1176.28,41,2015-08-15
450.87036,41,2015-08-16
5531.4375,41,2015-08-17
5352.5576,41,2015-08-18
6310.2305,41,2015-08-19
6702.794,41,2015-08-20
7250.9746,41,2015-08-21
6775.3276,41,2015-08-22
341.34995,41,2015-08-23
5586.323,41,2015-08-24
6492.031,41,2015-08-25
6343.221,41,2015-08-26
5803.34,41,2015-08-27
7038.4116,41,2015-08-28
4622.8813,41,2015-08-29
365.07895,41,2015-08-30
12751.576,41,2015-08-31
9642.595,41,2015-09-01
9112.657,41,2015-09-02
10175.726,41,2015-09-03
14076.403,41,2015-09-04
9078.672,41,2015-09-05
444.7174,41,2015-09-06
6495.237,41,2015-09-07
4605.595,41,2015-09-08
4055.68,41,2015-09-09
5650.488,41,2015-09-10
8989.236,41,2015-09-11
9889.059,41,2015-09-12
625.57495,41,2015-09-13
12384.461,41,2015-09-14
12143.744,41,2015-09-15
11788.767,41,2015-09-16
12192.525,41,2015-09-17
7353.8135,42,2015-08-01
109.94417,42,2015-08-02
14338.5205,42,2015-08-03
13207.065,42,2015-08-04
13776.163,42,2015-08-05
12888.7705,42,2015-08-06
13847.396,42,2015-08-07
8438.606,42,2015-08-08
369.26706,42,2015-08-09
10221.178,42,2015-08-10
10482.552,42,2015-08-11
10235.485,42,2015-08-12
10412.03,42,2015-08-13
11404.445,42,2015-08-14
9467.057,42,2015-08-15
542.552,42,2015-08-16
10615.265,42,2015-08-17
11913.897,42,2015-08-18
11454.094,42,2015-08-19
11162.741,42,2015-08-20
12458.109,42,2015-08-21
10093.9795,42,2015-08-22
326.29605,42,2015-08-23
10144.294,42,2015-08-24
10071.486,42,2015-08-25
10132.708,42,2015-08-26
9609.72,42,2015-08-27
10840.843,42,2015-08-28
7637.0186,42,2015-08-29
1016.3001,42,2015-08-30
15884.291,42,2015-08-31
14321.645,42,2015-09-01
13914.92,42,2015-09-02
13338.109,42,2015-09-03
18136.457,42,2015-09-04
10070.992,42,2015-09-05
1021.66785,42,2015-09-06
11574.115,42,2015-09-07
11613.037,42,2015-09-08
11665.855,42,2015-09-09
11265.002,42,2015-09-10
14128.957,42,2015-09-11
11961.189,42,2015-09-12
1087.3141,42,2015-09-13
14322.609,42,2015-09-14
15365.176,42,2015-09-15
15718.78,42,2015-09-16
16267.2705,42,2015-09-17
4498.7876,43,2015-08-01
94.08372,43,2015-08-02
8980.443,43,2015-08-03
7895.6895,43,2015-08-04
7788.192,43,2015-08-05
8124.5913,43,2015-08-06
9327.899,43,2015-08-07
4082.1458,43,2015-08-08
426.56006,43,2015-08-09
7597.6655,43,2015-08-10
6821.4614,43,2015-08-11
5701.054,43,2015-08-12
5693.4478,43,2015-08-13
7328.653,43,2015-08-14
6685.9253,43,2015-08-15
552.6784,43,2015-08-16
6263.858,43,2015-08-17
7287.0986,43,2015-08-18
7023.051,43,2015-08-19
6373.1084,43,2015-08-20
7884.2925,43,2015-08-21
5734.6147,43,2015-08-22
322.32098,43,2015-08-23
7736.3677,43,2015-08-24
6602.647,43,2015-08-25
6320.1055,43,2015-08-26
6194.1904,43,2015-08-27
7556.7837,43,2015-08-28
4212.761,43,2015-08-29
382.8524,43,2015-08-30
14619.235,43,2015-08-31
13478.252,43,2015-09-01
13129.149,43,2015-09-02
12469.771,43,2015-09-03
17056.021,43,2015-09-04
7760.259,43,2015-09-05
523.115,43,2015-09-06
9013.3545,43,2015-09-07
8845.365,43,2015-09-08
7355.666,43,2015-09-09
5971.295,43,2015-09-10
9304.651,43,2015-09-11
9260.304,43,2015-09-12
611.9144,43,2015-09-13
13204.71,43,2015-09-14
14908.026,43,2015-09-15
14340.906,43,2015-09-16
14349.077,43,2015-09-17
6361.4067,45,2015-08-01
123.86445,45,2015-08-02
7443.655,45,2015-08-03
6445.284,45,2015-08-04
6444.2373,45,2015-08-05
6987.249,45,2015-08-06
7907.3066,45,2015-08-07
5721.6978,45,2015-08-08
248.51231,45,2015-08-09
4867.692,45,2015-08-10
3936.6982,45,2015-08-11
4419.03,45,2015-08-12
4805.5845,45,2015-08-13
6113.583,45,2015-08-14
6384.8564,45,2015-08-15
447.43134,45,2015-08-16
5946.2954,45,2015-08-17
6389.214,45,2015-08-18
7030.5938,45,2015-08-19
6150.714,45,2015-08-20
8370.415,45,2015-08-21
7704.1675,45,2015-08-22
629.53204,45,2015-08-23
5453.925,45,2015-08-24
6251.935,45,2015-08-25
6420.916,45,2015-08-26
6020.8726,45,2015-08-27
7785.6475,45,2015-08-28
4932.018,45,2015-08-29
609.969,45,2015-08-30
12597.423,45,2015-08-31
11922.393,45,2015-09-01
10607.379,45,2015-09-02
10077.495,45,2015-09-03
14927.387,45,2015-09-04
7735.0713,45,2015-09-05
103.92106,45,2015-09-06
7091.891,45,2015-09-07
4204.26,45,2015-09-08
4936.7285,45,2015-09-09
4585.201,45,2015-09-10
9861.114,45,2015-09-11
8449.489,45,2015-09-12
228.19788,45,2015-09-13
13062.54,45,2015-09-14
12233.989,45,2015-09-15
12019.549,45,2015-09-16
12805.017,45,2015-09-17
4703.298,46,2015-08-01
92.50646,46,2015-08-02
8171.9907,46,2015-08-03
6847.217,46,2015-08-04
6805.839,46,2015-08-05
7428.901,46,2015-08-06
8361.339,46,2015-08-07
5527.88,46,2015-08-08
339.53418,46,2015-08-09
6122.533,46,2015-08-10
3986.9548,46,2015-08-11
4111.3047,46,2015-08-12
4519.0044,46,2015-08-13
5520.407,46,2015-08-14
520.2285,46,2015-08-15
328.8304,46,2015-08-16
6067.5933,46,2015-08-17
5839.998,46,2015-08-18
6222.8525,46,2015-08-19
6614.187,46,2015-08-20
7567.208,46,2015-08-21
5984.6104,46,2015-08-22
448.1525,46,2015-08-23
5776.2246,46,2015-08-24
5975.3525,46,2015-08-25
4929.2104,46,2015-08-26
4688.333,46,2015-08-27
6959.157,46,2015-08-28
4680.3677,46,2015-08-29
316.87354,46,2015-08-30
12249.258,46,2015-08-31
10000.613,46,2015-09-01
9620.806,46,2015-09-02
11019.944,46,2015-09-03
14518.674,46,2015-09-04
8276.695,46,2015-09-05
398.3295,46,2015-09-06
5073.2524,46,2015-09-07
5143.5996,46,2015-09-08
4730.084,46,2015-09-09
5204.5054,46,2015-09-10
9592.738,46,2015-09-11
8542.492,46,2015-09-12
560.3886,46,2015-09-13
12850.453,46,2015-09-14
11837.914,46,2015-09-15
12249.0,46,2015-09-16
13642.499,46,2015-09-17
5560.9546,47,2015-08-01
259.68274,47,2015-08-02
10604.794,47,2015-08-03
9783.317,47,2015-08-04
10096.795,47,2015-08-05
10050.88,47,2015-08-06
10291.353,47,2015-08-07
6320.826,47,2015-08-08
523.921,47,2015-08-09
7548.529,47,2015-08-10
7399.713,47,2015-08-11
7288.71,47,2015-08-12
6396.6836,47,2015-08-13
7711.7246,47,2015-08-14
6655.241,47,2015-08-15
644.9644,47,2015-08-16
6534.51,47,2015-08-17
8021.153,47,2015-08-18
7685.498,47,2015-08-19
6681.88,47,2015-08-20
8975.443,47,2015-08-21
6580.0654,47,2015-08-22
398.5371,47,2015-08-23
7461.5483,47,2015-08-24
7015.995,47,2015-08-25
6733.163,47,2015-08-26
6888.83,47,2015-08-27
7532.645,47,2015-08-28
4426.628,47,2015-08-29
501.99463,47,2015-08-30
12592.1455,47,2015-08-31
11545.068,47,2015-09-01
11521.099,47,2015-09-02
10266.547,47,2015-09-03
14003.481,47,2015-09-04
7531.32,47,2015-09-05
356.52124,47,2015-09-06
9243.55,47,2015-09-07
7595.5854,47,2015-09-08
8357.272,47,2015-09-09
8239.251,47,2015-09-10
11979.304,47,2015-09-11
8573.98,47,2015-09-12
589.72534,47,2015-09-13
11243.015,47,2015-09-14
12839.137,47,2015-09-15
11693.797,47,2015-09-16
12113.139,47,2015-09-17
2890.0784,48,2015-08-01
139.08713,48,2015-08-02
4445.2476,48,2015-08-03
4204.006,48,2015-08-04
4074.9404,48,2015-08-05
3985.478,48,2015-08-06
4252.9204,48,2015-08-07
3728.8276,48,2015-08-08
274.00522,48,2015-08-09
3477.6846,48,2015-08-10
4202.2827,48,2015-08-11
3749.7932,48,2015-08-12
3936.6318,48,2015-08-13
5372.6377,48,2015-08-14
3958.3752,48,2015-08-15
255.69315,48,2015-08-16
8100.68,48,2015-08-17
7734.6855,48,2015-08-18
7957.121,48,2015-08-19
8121.4546,48,2015-08-20
9959.635,48,2015-08-21
4112.0776,48,2015-08-22
317.84796,48,2015-08-23
4811.116,48,2015-08-24
3471.1382,48,2015-08-25
5095.8228,48,2015-08-26
4708.969,48,2015-08-27
7791.433,48,2015-08-28
5134.081,48,2015-08-29
424.04825,48,2015-08-30
12842.614,48,2015-08-31
12475.793,48,2015-09-01
11652.784,48,2015-09-02
11497.623,48,2015-09-03
14747.679,48,2015-09-04
5802.483,48,2015-09-05
-212.53986,48,2015-09-06
6293.1157,48,2015-09-07
5295.754,48,2015-09-08
5376.7397,48,2015-09-09
5732.465,48,2015-09-10
7511.854,48,2015-09-11
6554.384,48,2015-09-12
130.53195,48,2015-09-13
12637.145,48,2015-09-14
12033.103,48,2015-09-15
11943.912,48,2015-09-16
12392.505,48,2015-09-17
8510.987,49,2015-08-01
226.40753,49,2015-08-02
11872.853,49,2015-08-03
10946.915,49,2015-08-04
11196.912,49,2015-08-05
11058.349,49,2015-08-06
11736.583,49,2015-08-07
10036.922,49,2015-08-08
322.74634,49,2015-08-09
9648.0,49,2015-08-10
9109.752,49,2015-08-11
7759.2666,49,2015-08-12
7389.7876,49,2015-08-13
10146.25,49,2015-08-14
7802.674,49,2015-08-15
404.62582,49,2015-08-16
6520.2188,49,2015-08-17
7761.4116,49,2015-08-18
7028.2266,49,2015-08-19
5808.848,49,2015-08-20
9889.455,49,2015-08-21
7977.711,49,2015-08-22
391.56735,49,2015-08-23
8256.553,49,2015-08-24
7937.2427,49,2015-08-25
7138.212,49,2015-08-26
7194.526,49,2015-08-27
8895.664,49,2015-08-28
7164.9004,49,2015-08-29
430.52682,49,2015-08-30
11353.512,49,2015-08-31
12825.783,49,2015-09-01
12311.559,49,2015-09-02
11246.357,49,2015-09-03
17176.219,49,2015-09-04
10511.804,49,2015-09-05
389.61066,49,2015-09-06
8896.631,49,2015-09-07
7436.0566,49,2015-09-08
7419.56,49,2015-09-09
7600.1577,49,2015-09-10
12457.735,49,2015-09-11
12188.329,49,2015-09-12
534.5687,49,2015-09-13
11878.727,49,2015-09-14
13441.036,49,2015-09-15
13102.988,49,2015-09-16
12652.353,49,2015-09-17
4688.2554,50,2015-08-01
20.556934,50,2015-08-02
6504.636,50,2015-08-03
5990.8667,50,2015-08-04
5710.593,50,2015-08-05
6323.8247,50,2015-08-06
6198.5205,50,2015-08-07
4930.17,50,2015-08-08
327.13864,50,2015-08-09
3701.4016,50,2015-08-10
3449.3252,50,2015-08-11
4054.5488,50,2015-08-12
4043.0286,50,2015-08-13
5446.659,50,2015-08-14
5571.3003,50,2015-08-15
450.66495,50,2015-08-16
5921.177,50,2015-08-17
5638.7925,50,2015-08-18
6940.381,50,2015-08-19
6623.7554,50,2015-08-20
8201.748,50,2015-08-21
5794.506,50,2015-08-22
479.3053,50,2015-08-23
4914.3174,50,2015-08-24
4919.637,50,2015-08-25
5225.3467,50,2015-08-26
5174.37,50,2015-08-27
7025.3105,50,2015-08-28
4909.1704,50,2015-08-29
600.66315,50,2015-08-30
12952.084,50,2015-08-31
12076.916,50,2015-09-01
11557.855,50,2015-09-02
10995.779,50,2015-09-03
14544.508,50,2015-09-04
7392.0586,50,2015-09-05
-10.70941,50,2015-09-06
7481.024,50,2015-09-07
4722.1963,50,2015-09-08
4924.1196,50,2015-09-09
5137.304,50,2015-09-10
9762.514,50,2015-09-11
9000.774,50,2015-09-12
181.29434,50,2015-09-13
13576.74,50,2015-09-14
12725.235,50,2015-09-15
12506.528,50,2015-09-16
12608.855,50,2015-09-17
8553.738,51,2015-08-01
235.99344,51,2015-08-02
10361.227,51,2015-08-03
9779.51,51,2015-08-04
9760.853,51,2015-08-05
10659.41,51,2015-08-06
10746.96,51,2015-08-07
8670.184,51,2015-08-08
300.31537,51,2015-08-09
7511.009,51,2015-08-10
6535.556,51,2015-08-11
5952.4565,51,2015-08-12
6653.7476,51,2015-08-13
8254.081,51,2015-08-14
545.1575,51,2015-08-15
428.00125,51,2015-08-16
6227.841,51,2015-08-17
7100.877,51,2015-08-18
6496.3457,51,2015-08-19
6466.807,51,2015-08-20
8686.108,51,2015-08-21
6173.063,51,2015-08-22
432.9916,51,2015-08-23
7869.647,51,2015-08-24
6335.9736,51,2015-08-25
6068.255,51,2015-08-26
6270.656,51,2015-08-27
7318.425,51,2015-08-28
6745.0166,51,2015-08-29
306.7489,51,2015-08-30
14126.001,51,2015-08-31
11913.963,51,2015-09-01
10614.422,51,2015-09-02
11424.044,51,2015-09-03
14589.237,51,2015-09-04
8880.783,51,2015-09-05
322.50024,51,2015-09-06
9723.999,51,2015-09-07
7571.8154,51,2015-09-08
6759.976,51,2015-09-09
7702.6147,51,2015-09-10
10456.731,51,2015-09-11
10235.652,51,2015-09-12
517.52936,51,2015-09-13
13746.398,51,2015-09-14
12955.976,51,2015-09-15
12704.442,51,2015-09-16
14252.628,51,2015-09-17
6451.507,52,2015-08-01
